pid,x,y,north,east,acres
3679,18,33,323584,-249856,1971.8302
3791,18,34,315392,-249856,898.2288
3903,18,35,307200,-249856,1080.6898
4015,18,36,299008,-249856,1780.4411
4127,18,37,290816,-249856,1439.2150
4239,18,38,282624,-249856,19.1481
4463,18,40,266240,-249856,249.1571
4575,18,41,258048,-249856,1040.5760
4687,18,42,249856,-249856,1158.3716
4799,18,43,241664,-249856,791.6835
4911,18,44,233472,-249856,149.8806
5023,18,45,225280,-249856,3384.9833
5135,18,46,217088,-249856,5718.8429
5247,18,47,208896,-249856,4764.6837
5359,18,48,200704,-249856,1939.4603
5471,18,49,192512,-249856,1566.7844
5583,18,50,184320,-249856,2600.4689
5695,18,51,176128,-249856,1274.5863
5807,18,52,167936,-249856,1846.2491
5919,18,53,159744,-249856,4371.8003
6031,18,54,151552,-249856,5124.1608
6143,18,55,143360,-249856,2613.4770
6255,18,56,135168,-249856,1479.2257
6367,18,57,126976,-249856,2297.1124
6479,18,58,118784,-249856,2014.7854
6591,18,59,110592,-249856,1461.8411
6703,18,60,102400,-249856,925.5475
6815,18,61,94208,-249856,2448.4998
6927,18,62,86016,-249856,1321.7169
7039,18,63,77824,-249856,1241.1102
7151,18,64,69632,-249856,1617.1048
7263,18,65,61440,-249856,1111.3688
7375,18,66,53248,-249856,1697.6834
7487,18,67,45056,-249856,3741.9404
7599,18,68,36864,-249856,980.4349
7711,18,69,28672,-249856,2323.6216
7823,18,70,20480,-249856,2204.3561
7935,18,71,12288,-249856,0.8261
8047,18,72,4096,-249856,1024.4209
8159,18,73,-4096,-249856,2652.3161
8271,18,74,-12288,-249856,1384.2148
8383,18,75,-20480,-249856,1729.3623
8495,18,76,-28672,-249856,2476.4205
8607,18,77,-36864,-249856,1240.6739
8719,18,78,-45056,-249856,781.1238
8831,18,79,-53248,-249856,149.3756
8943,18,80,-61440,-249856,207.4002
9055,18,81,-69632,-249856,730.0890
9167,18,82,-77824,-249856,1019.7365
9279,18,83,-86016,-249856,75.9676
9391,18,84,-94208,-249856,5.6152
9503,18,85,-102400,-249856,317.3313
9615,18,86,-110592,-249856,380.7010
9839,18,88,-126976,-249856,141.8845
10175,18,91,-151552,-249856,195.9613
10287,18,92,-159744,-249856,1115.2341
10399,18,93,-167936,-249856,970.3997
10511,18,94,-176128,-249856,412.0476
10623,18,95,-184320,-249856,44.2760
10735,18,96,-192512,-249856,1626.5921
10847,18,97,-200704,-249856,278.6124
11631,18,104,-258048,-249856,1200.8281
11743,18,105,-266240,-249856,2213.5297
11855,18,106,-274432,-249856,30.2565
12975,18,116,-356352,-249856,23.9659
13087,18,117,-364544,-249856,83.4611
13199,18,118,-372736,-249856,22.0777
15327,18,137,-528384,-249856,770.4662
15439,18,138,-536576,-249856,2366.3402
15551,18,139,-544768,-249856,587.8327
15663,18,140,-552960,-249856,3490.8541
15775,18,141,-561152,-249856,697.0942
15999,18,143,-577536,-249856,122.7439
16111,18,144,-585728,-249856,333.1380
16223,18,145,-593920,-249856,355.1589
16335,18,146,-602112,-249856,434.1162
16447,18,147,-610304,-249856,1003.5148
16559,18,148,-618496,-249856,378.5085
16671,18,149,-626688,-249856,2392.2131
16783,18,150,-634880,-249856,5507.8027
16895,18,151,-643072,-249856,1027.8156
17007,18,152,-651264,-249856,385.0865
1774,19,16,462848,-241664,884.3321
1886,19,17,454656,-241664,1452.6025
1998,19,18,446464,-241664,163.0170
2670,19,24,397312,-241664,5.0901
2782,19,25,389120,-241664,534.5122
2894,19,26,380928,-241664,2127.6637
3006,19,27,372736,-241664,2650.3779
3118,19,28,364544,-241664,4927.2389
3230,19,29,356352,-241664,2311.5476
3342,19,30,348160,-241664,1039.5274
3678,19,33,323584,-241664,1098.0833
3790,19,34,315392,-241664,1963.0576
3902,19,35,307200,-241664,2194.4761
4014,19,36,299008,-241664,3225.3686
4126,19,37,290816,-241664,3302.6008
4238,19,38,282624,-241664,2854.0440
4350,19,39,274432,-241664,415.8660
4462,19,40,266240,-241664,237.6415
4574,19,41,258048,-241664,461.0636
4686,19,42,249856,-241664,606.1541
4798,19,43,241664,-241664,2191.0120
4910,19,44,233472,-241664,1975.9975
5022,19,45,225280,-241664,2832.4180
5134,19,46,217088,-241664,4500.4899
5246,19,47,208896,-241664,1397.5163
5358,19,48,200704,-241664,1049.5559
5470,19,49,192512,-241664,1572.8618
5582,19,50,184320,-241664,2752.2729
5694,19,51,176128,-241664,3163.7387
5806,19,52,167936,-241664,3987.2664
5918,19,53,159744,-241664,2777.5280
6030,19,54,151552,-241664,4935.1868
6142,19,55,143360,-241664,3357.0447
6254,19,56,135168,-241664,4540.8217
6366,19,57,126976,-241664,3950.6458
6478,19,58,118784,-241664,2498.1466
6590,19,59,110592,-241664,556.0024
6702,19,60,102400,-241664,987.9484
6814,19,61,94208,-241664,3351.1292
6926,19,62,86016,-241664,4134.4198
7038,19,63,77824,-241664,1253.3899
7150,19,64,69632,-241664,2820.2320
7262,19,65,61440,-241664,2903.6613
7374,19,66,53248,-241664,2836.1148
7486,19,67,45056,-241664,3094.3088
7598,19,68,36864,-241664,1563.0286
7710,19,69,28672,-241664,1557.3857
7822,19,70,20480,-241664,1899.7991
7934,19,71,12288,-241664,495.7984
8046,19,72,4096,-241664,1985.0930
8158,19,73,-4096,-241664,3648.3474
8270,19,74,-12288,-241664,2864.0318
8382,19,75,-20480,-241664,2148.6079
8494,19,76,-28672,-241664,311.8117
8606,19,77,-36864,-241664,122.6976
8718,19,78,-45056,-241664,41.4130
9054,19,81,-69632,-241664,211.5557
9166,19,82,-77824,-241664,24.8095
9390,19,84,-94208,-241664,10.6724
9614,19,86,-110592,-241664,2.2037
9726,19,87,-118784,-241664,76.9915
10062,19,90,-143360,-241664,62.9678
10174,19,91,-151552,-241664,1047.7965
10286,19,92,-159744,-241664,2928.2920
10398,19,93,-167936,-241664,3238.0385
10510,19,94,-176128,-241664,3322.3327
10622,19,95,-184320,-241664,3582.3853
10734,19,96,-192512,-241664,104.3693
10846,19,97,-200704,-241664,31.7694
11630,19,104,-258048,-241664,3865.7483
11742,19,105,-266240,-241664,6711.9792
11854,19,106,-274432,-241664,9095.2816
11966,19,107,-282624,-241664,3793.5665
12078,19,108,-290816,-241664,536.6367
13086,19,117,-364544,-241664,145.9945
13534,19,121,-397312,-241664,492.1156
13646,19,122,-405504,-241664,424.3808
15438,19,138,-536576,-241664,48.2013
15550,19,139,-544768,-241664,117.1627
15662,19,140,-552960,-241664,695.7266
15774,19,141,-561152,-241664,2247.4926
15886,19,142,-569344,-241664,313.9078
16110,19,144,-585728,-241664,128.5100
16222,19,145,-593920,-241664,746.5802
16334,19,146,-602112,-241664,236.4331
16446,19,147,-610304,-241664,375.0693
16558,19,148,-618496,-241664,1035.3716
16670,19,149,-626688,-241664,2161.5867
16782,19,150,-634880,-241664,1952.5978
16894,19,151,-643072,-241664,1444.8428
17006,19,152,-651264,-241664,911.3214
17118,19,153,-659456,-241664,3.9892
17230,19,154,-667648,-241664,24.4397
17342,19,155,-675840,-241664,43.9384
989,20,9,520192,-233472,39.2603
1101,20,10,512000,-233472,469.2054
1213,20,11,503808,-233472,172.8446
1773,20,16,462848,-233472,1054.3140
1885,20,17,454656,-233472,371.6509
1997,20,18,446464,-233472,30.7406
3005,20,27,372736,-233472,2196.6747
3117,20,28,364544,-233472,1230.6106
3229,20,29,356352,-233472,687.0921
3341,20,30,348160,-233472,883.4395
3453,20,31,339968,-233472,23.7136
3565,20,32,331776,-233472,244.3960
3677,20,33,323584,-233472,2067.3218
3789,20,34,315392,-233472,2847.1497
3901,20,35,307200,-233472,1665.7126
4013,20,36,299008,-233472,4922.4917
4125,20,37,290816,-233472,2961.7517
4237,20,38,282624,-233472,1182.1440
4349,20,39,274432,-233472,2255.3901
4461,20,40,266240,-233472,191.0643
4573,20,41,258048,-233472,360.0157
4685,20,42,249856,-233472,222.4862
4797,20,43,241664,-233472,1619.7975
4909,20,44,233472,-233472,3317.3211
5021,20,45,225280,-233472,1732.8136
5133,20,46,217088,-233472,2125.7497
5245,20,47,208896,-233472,1035.8292
5357,20,48,200704,-233472,1122.7161
5469,20,49,192512,-233472,811.9909
5581,20,50,184320,-233472,3325.1424
5693,20,51,176128,-233472,1672.9572
5805,20,52,167936,-233472,3929.8244
5917,20,53,159744,-233472,2783.5680
6029,20,54,151552,-233472,2048.9322
6141,20,55,143360,-233472,3341.6420
6253,20,56,135168,-233472,2731.8147
6365,20,57,126976,-233472,3134.4234
6477,20,58,118784,-233472,3239.8685
6589,20,59,110592,-233472,1250.4016
6701,20,60,102400,-233472,3025.7028
6813,20,61,94208,-233472,5107.2380
6925,20,62,86016,-233472,4561.8741
7037,20,63,77824,-233472,3389.4830
7149,20,64,69632,-233472,3826.0003
7261,20,65,61440,-233472,3429.7507
7373,20,66,53248,-233472,1469.4506
7485,20,67,45056,-233472,4140.4042
7597,20,68,36864,-233472,377.5839
7709,20,69,28672,-233472,532.0580
7821,20,70,20480,-233472,2577.2613
7933,20,71,12288,-233472,1998.6650
8045,20,72,4096,-233472,4005.8742
8157,20,73,-4096,-233472,3580.4359
8269,20,74,-12288,-233472,250.1895
8381,20,75,-20480,-233472,150.3574
8493,20,76,-28672,-233472,231.3286
8941,20,80,-61440,-233472,16.4795
9053,20,81,-69632,-233472,92.2446
9613,20,86,-110592,-233472,25.8230
9725,20,87,-118784,-233472,16.5971
9837,20,88,-126976,-233472,39.3402
9949,20,89,-135168,-233472,131.5229
10061,20,90,-143360,-233472,268.8827
10173,20,91,-151552,-233472,1859.9131
10285,20,92,-159744,-233472,6035.0967
10397,20,93,-167936,-233472,3492.9546
10509,20,94,-176128,-233472,2542.8723
10621,20,95,-184320,-233472,3228.2665
10733,20,96,-192512,-233472,1710.5431
11629,20,104,-258048,-233472,1364.7569
11741,20,105,-266240,-233472,5093.1701
11853,20,106,-274432,-233472,3353.9684
11965,20,107,-282624,-233472,3059.0839
12077,20,108,-290816,-233472,1854.8378
12189,20,109,-299008,-233472,361.0693
13085,20,117,-364544,-233472,38.3829
13533,20,121,-397312,-233472,760.7882
13645,20,122,-405504,-233472,339.3246
13757,20,123,-413696,-233472,96.8044
13869,20,124,-421888,-233472,28.9128
13981,20,125,-430080,-233472,49.4039
15549,20,139,-544768,-233472,2129.9728
15661,20,140,-552960,-233472,251.5200
15773,20,141,-561152,-233472,986.9047
15885,20,142,-569344,-233472,143.5325
15997,20,143,-577536,-233472,1084.8598
16109,20,144,-585728,-233472,74.9111
16221,20,145,-593920,-233472,1011.6755
16333,20,146,-602112,-233472,12.0015
16445,20,147,-610304,-233472,158.3296
16557,20,148,-618496,-233472,1020.0472
16669,20,149,-626688,-233472,2685.3137
16781,20,150,-634880,-233472,838.4527
16893,20,151,-643072,-233472,1727.3925
17005,20,152,-651264,-233472,593.3202
17117,20,153,-659456,-233472,37.8951
1100,21,10,512000,-225280,420.0834
1212,21,11,503808,-225280,3205.2258
1772,21,16,462848,-225280,870.4112
1884,21,17,454656,-225280,726.0460
1996,21,18,446464,-225280,8.2338
2332,21,21,421888,-225280,13.3608
2444,21,22,413696,-225280,133.8407
2556,21,23,405504,-225280,281.4138
2668,21,24,397312,-225280,1297.6847
2780,21,25,389120,-225280,154.6010
2892,21,26,380928,-225280,106.7605
3004,21,27,372736,-225280,1921.1576
3116,21,28,364544,-225280,247.7548
3340,21,30,348160,-225280,11.9349
3452,21,31,339968,-225280,274.8393
3564,21,32,331776,-225280,1835.2378
3676,21,33,323584,-225280,3056.6383
3788,21,34,315392,-225280,1990.4711
3900,21,35,307200,-225280,1842.0549
4012,21,36,299008,-225280,2946.0660
4124,21,37,290816,-225280,4026.6618
4236,21,38,282624,-225280,3739.9062
4348,21,39,274432,-225280,3712.3992
4460,21,40,266240,-225280,2031.7199
4572,21,41,258048,-225280,724.4650
4684,21,42,249856,-225280,155.0712
4908,21,44,233472,-225280,376.8074
5020,21,45,225280,-225280,2153.8086
5132,21,46,217088,-225280,1531.1211
5244,21,47,208896,-225280,1175.1382
5356,21,48,200704,-225280,1142.3119
5468,21,49,192512,-225280,1751.9445
5580,21,50,184320,-225280,2381.4501
5692,21,51,176128,-225280,1387.0039
5804,21,52,167936,-225280,1772.5635
5916,21,53,159744,-225280,4355.9538
6028,21,54,151552,-225280,2689.5594
6140,21,55,143360,-225280,3898.9834
6252,21,56,135168,-225280,3134.5101
6364,21,57,126976,-225280,3389.8154
6476,21,58,118784,-225280,2899.6711
6588,21,59,110592,-225280,2175.6006
6700,21,60,102400,-225280,3240.2211
6812,21,61,94208,-225280,5217.1341
6924,21,62,86016,-225280,4647.0345
7036,21,63,77824,-225280,7524.8612
7148,21,64,69632,-225280,7383.3634
7260,21,65,61440,-225280,4066.9579
7372,21,66,53248,-225280,4156.4271
7484,21,67,45056,-225280,5003.2464
7596,21,68,36864,-225280,725.7423
7708,21,69,28672,-225280,1313.9679
7820,21,70,20480,-225280,617.7637
7932,21,71,12288,-225280,2234.7124
8044,21,72,4096,-225280,1393.4285
8156,21,73,-4096,-225280,3078.1152
8268,21,74,-12288,-225280,661.9452
8380,21,75,-20480,-225280,276.9395
8492,21,76,-28672,-225280,279.6488
8604,21,77,-36864,-225280,14.5356
9948,21,89,-135168,-225280,78.6995
10060,21,90,-143360,-225280,348.5797
10172,21,91,-151552,-225280,1227.6970
10284,21,92,-159744,-225280,2959.9027
10396,21,93,-167936,-225280,5805.8862
10508,21,94,-176128,-225280,1951.5467
10620,21,95,-184320,-225280,942.2686
10732,21,96,-192512,-225280,2994.3132
10844,21,97,-200704,-225280,107.6946
11068,21,99,-217088,-225280,27.1705
11180,21,100,-225280,-225280,5.4336
11516,21,103,-249856,-225280,186.1168
11628,21,104,-258048,-225280,165.9972
11740,21,105,-266240,-225280,177.6059
11964,21,107,-282624,-225280,928.5841
12076,21,108,-290816,-225280,2298.8364
13308,21,119,-380928,-225280,154.7489
13420,21,120,-389120,-225280,2267.1578
13532,21,121,-397312,-225280,1757.1504
13644,21,122,-405504,-225280,242.8656
14428,21,129,-462848,-225280,301.6770
14540,21,130,-471040,-225280,121.4261
14652,21,131,-479232,-225280,1343.7812
14764,21,132,-487424,-225280,2418.3220
14876,21,133,-495616,-225280,962.1921
14988,21,134,-503808,-225280,928.4602
15100,21,135,-512000,-225280,1430.5429
15548,21,139,-544768,-225280,274.0039
15660,21,140,-552960,-225280,1224.9940
15772,21,141,-561152,-225280,503.2528
15884,21,142,-569344,-225280,859.0843
15996,21,143,-577536,-225280,4237.6854
16108,21,144,-585728,-225280,934.7275
16220,21,145,-593920,-225280,141.0298
16332,21,146,-602112,-225280,103.4180
16444,21,147,-610304,-225280,81.5756
16556,21,148,-618496,-225280,519.2863
16668,21,149,-626688,-225280,921.4189
16780,21,150,-634880,-225280,2281.5916
16892,21,151,-643072,-225280,1028.1787
17004,21,152,-651264,-225280,17.7949
17228,21,154,-667648,-225280,10.3582
1211,22,11,503808,-217088,23.1140
1883,22,17,454656,-217088,556.7992
1995,22,18,446464,-217088,1176.4899
2107,22,19,438272,-217088,1431.8889
2219,22,20,430080,-217088,1362.4044
2443,22,22,413696,-217088,27.4589
2667,22,24,397312,-217088,2446.6259
2779,22,25,389120,-217088,350.4142
2891,22,26,380928,-217088,1246.7852
3003,22,27,372736,-217088,1616.2253
3339,22,30,348160,-217088,168.4465
3451,22,31,339968,-217088,42.6591
3563,22,32,331776,-217088,1913.1887
3675,22,33,323584,-217088,1862.8462
3787,22,34,315392,-217088,4129.4424
3899,22,35,307200,-217088,2256.3149
4011,22,36,299008,-217088,2664.8176
4123,22,37,290816,-217088,4327.1484
4235,22,38,282624,-217088,5074.1066
4347,22,39,274432,-217088,5810.5903
4459,22,40,266240,-217088,5875.6414
4571,22,41,258048,-217088,765.5008
4683,22,42,249856,-217088,47.4279
4795,22,43,241664,-217088,772.8525
4907,22,44,233472,-217088,127.5324
5019,22,45,225280,-217088,0.5310
5131,22,46,217088,-217088,3559.9117
5243,22,47,208896,-217088,838.6088
5355,22,48,200704,-217088,1259.2497
5467,22,49,192512,-217088,2834.8992
5579,22,50,184320,-217088,666.9039
5691,22,51,176128,-217088,374.0396
5915,22,53,159744,-217088,147.5678
6027,22,54,151552,-217088,2039.4068
6139,22,55,143360,-217088,4927.8966
6251,22,56,135168,-217088,4594.8312
6363,22,57,126976,-217088,4548.5420
6475,22,58,118784,-217088,3874.4855
6587,22,59,110592,-217088,2844.2413
6699,22,60,102400,-217088,2811.0698
6811,22,61,94208,-217088,2679.8479
6923,22,62,86016,-217088,3712.2423
7035,22,63,77824,-217088,4288.3220
7147,22,64,69632,-217088,5310.5142
7259,22,65,61440,-217088,3638.1939
7371,22,66,53248,-217088,2942.2775
7483,22,67,45056,-217088,4125.2544
7595,22,68,36864,-217088,1410.7816
7707,22,69,28672,-217088,510.8468
7819,22,70,20480,-217088,1088.6042
7931,22,71,12288,-217088,851.6035
8043,22,72,4096,-217088,234.3940
8155,22,73,-4096,-217088,230.6628
8267,22,74,-12288,-217088,66.0191
8491,22,76,-28672,-217088,7.9085
9835,22,88,-126976,-217088,32.6095
9947,22,89,-135168,-217088,221.2938
10059,22,90,-143360,-217088,590.2426
10171,22,91,-151552,-217088,2503.2304
10283,22,92,-159744,-217088,2716.4122
10395,22,93,-167936,-217088,3404.8377
10507,22,94,-176128,-217088,3175.0394
10619,22,95,-184320,-217088,472.7004
10731,22,96,-192512,-217088,414.8984
10843,22,97,-200704,-217088,1488.8581
10955,22,98,-208896,-217088,168.5728
11067,22,99,-217088,-217088,831.0350
11179,22,100,-225280,-217088,966.2210
11291,22,101,-233472,-217088,89.2766
11403,22,102,-241664,-217088,779.8882
11515,22,103,-249856,-217088,4634.2836
11627,22,104,-258048,-217088,2663.0294
11739,22,105,-266240,-217088,1413.9938
11851,22,106,-274432,-217088,1111.5794
11963,22,107,-282624,-217088,190.7573
13307,22,119,-380928,-217088,378.4300
13419,22,120,-389120,-217088,4683.0518
13531,22,121,-397312,-217088,6720.8479
13643,22,122,-405504,-217088,409.6364
13755,22,123,-413696,-217088,661.0100
13867,22,124,-421888,-217088,219.9561
13979,22,125,-430080,-217088,323.0603
14203,22,127,-446464,-217088,164.2764
14315,22,128,-454656,-217088,177.6347
14427,22,129,-462848,-217088,3829.9154
14539,22,130,-471040,-217088,7333.5875
14651,22,131,-479232,-217088,9864.4541
14763,22,132,-487424,-217088,4764.9615
14875,22,133,-495616,-217088,5418.5743
14987,22,134,-503808,-217088,5982.4655
15099,22,135,-512000,-217088,6746.9193
15211,22,136,-520192,-217088,5587.2981
15323,22,137,-528384,-217088,2987.2688
15435,22,138,-536576,-217088,358.5603
15547,22,139,-544768,-217088,14.7601
15659,22,140,-552960,-217088,81.4972
15771,22,141,-561152,-217088,129.6828
15883,22,142,-569344,-217088,327.4819
15995,22,143,-577536,-217088,3382.3963
16107,22,144,-585728,-217088,1166.1616
16219,22,145,-593920,-217088,1365.3978
16331,22,146,-602112,-217088,170.9154
16443,22,147,-610304,-217088,68.9912
16555,22,148,-618496,-217088,236.7726
16667,22,149,-626688,-217088,172.3029
16779,22,150,-634880,-217088,1432.5367
16891,22,151,-643072,-217088,2674.9653
17003,22,152,-651264,-217088,43.6596
1770,23,16,462848,-208896,74.8254
1882,23,17,454656,-208896,310.4810
1994,23,18,446464,-208896,2138.6360
2106,23,19,438272,-208896,3174.6584
2218,23,20,430080,-208896,832.0319
2330,23,21,421888,-208896,6.9615
2554,23,23,405504,-208896,152.8631
2666,23,24,397312,-208896,808.0180
2778,23,25,389120,-208896,741.9346
2890,23,26,380928,-208896,617.3910
3002,23,27,372736,-208896,221.8208
3114,23,28,364544,-208896,686.4952
3226,23,29,356352,-208896,129.0619
3338,23,30,348160,-208896,569.5124
3450,23,31,339968,-208896,731.9165
3562,23,32,331776,-208896,1511.0807
3674,23,33,323584,-208896,2404.0400
3786,23,34,315392,-208896,1117.3341
3898,23,35,307200,-208896,739.8076
4010,23,36,299008,-208896,1818.2164
4122,23,37,290816,-208896,5008.8236
4234,23,38,282624,-208896,5964.5356
4346,23,39,274432,-208896,2953.5993
4458,23,40,266240,-208896,3406.9336
4570,23,41,258048,-208896,1804.6149
4682,23,42,249856,-208896,721.5076
4906,23,44,233472,-208896,69.4985
5018,23,45,225280,-208896,210.8032
5130,23,46,217088,-208896,151.3847
5242,23,47,208896,-208896,138.5115
5578,23,50,184320,-208896,12.3011
5914,23,53,159744,-208896,351.3265
6026,23,54,151552,-208896,2018.7595
6138,23,55,143360,-208896,4846.9644
6250,23,56,135168,-208896,6237.1832
6362,23,57,126976,-208896,5941.4374
6474,23,58,118784,-208896,3733.5809
6586,23,59,110592,-208896,3007.6504
6698,23,60,102400,-208896,1269.2641
6810,23,61,94208,-208896,1022.9758
6922,23,62,86016,-208896,2811.4117
7034,23,63,77824,-208896,667.6585
7146,23,64,69632,-208896,358.6897
7258,23,65,61440,-208896,1228.7162
7370,23,66,53248,-208896,2681.5959
7482,23,67,45056,-208896,1698.9789
7594,23,68,36864,-208896,571.9391
7706,23,69,28672,-208896,160.8567
7818,23,70,20480,-208896,374.2345
7930,23,71,12288,-208896,30.6291
8154,23,73,-4096,-208896,14.6870
8266,23,74,-12288,-208896,16.4095
9946,23,89,-135168,-208896,1160.2849
10058,23,90,-143360,-208896,305.3555
10170,23,91,-151552,-208896,552.7088
10282,23,92,-159744,-208896,770.1999
10394,23,93,-167936,-208896,1348.7717
10506,23,94,-176128,-208896,1518.8813
10618,23,95,-184320,-208896,240.8732
10730,23,96,-192512,-208896,615.1985
10842,23,97,-200704,-208896,132.1553
10954,23,98,-208896,-208896,262.5946
11066,23,99,-217088,-208896,27.0941
11178,23,100,-225280,-208896,958.2533
11290,23,101,-233472,-208896,1906.2243
11402,23,102,-241664,-208896,6099.9694
11514,23,103,-249856,-208896,9530.0144
11626,23,104,-258048,-208896,11250.3251
11738,23,105,-266240,-208896,10767.2742
11850,23,106,-274432,-208896,10616.6999
